org,year,survey,bush,state,edu,age,female,black,weight
cbsnyt,7,9158,0,IN,SomeColl,65plus,0,0,914
cbsnyt,7,9158,1,FL,SomeColl,65plus,1,0,354
cbsnyt,7,9158,1,TX,HS,18to29,0,0,1047
cbsnyt,7,9158,1,TX,SomeColl,45to64,1,0,676
cbsnyt,7,9158,0,GA,HS,45to64,1,0,827
cbsnyt,7,9158,0,MI,HS,18to29,0,1,3392
cbsnyt,7,9158,0,NC,HS,18to29,0,1,3335
cbsnyt,7,9158,0,TN,SomeColl,30to44,1,1,878
cbsnyt,7,9158,1,TX,HS,45to64,0,0,1049
cbsnyt,7,9158,1,TN,Bacc,30to44,0,0,695
cbsnyt,7,9158,1,MI,SomeColl,30to44,0,0,1151
cbsnyt,7,9158,1,KY,HS,30to44,0,0,1003
cbsnyt,7,9158,1,NY,HS,45to64,0,0,1069
cbsnyt,7,9158,1,MI,HS,45to64,1,0,1263
cbsnyt,7,9158,1,OH,HS,65plus,0,0,1704
cbsnyt,7,9158,1,MS,SomeColl,30to44,1,0,297
cbsnyt,7,9158,1,WV,HS,65plus,1,0,880
cbsnyt,7,9158,0,LA,Bacc,30to44,0,1,554
cbsnyt,7,9158,0,ND,Bacc,45to64,0,0,883
cbsnyt,7,9158,0,AR,SomeColl,65plus,1,0,354
cbsnyt,7,9158,1,OH,HS,45to64,0,0,1068
cbsnyt,7,9158,1,OH,SomeColl,65plus,1,0,1081
cbsnyt,7,9158,1,LA,HS,45to64,1,0,1655
cbsnyt,7,9158,1,PA,Bacc,18to29,1,0,664
cbsnyt,7,9158,0,TX,HS,45to64,1,1,1221
cbsnyt,7,9158,0,TN,HS,30to44,1,0,790
cbsnyt,7,9158,0,MI,HS,30to44,0,0,1020
cbsnyt,7,9158,0,LA,HS,30to44,0,1,1597
cbsnyt,7,9158,0,MI,HS,18to29,1,0,560
cbsnyt,7,9158,1,MS,SomeColl,30to44,1,0,595
cbsnyt,7,9158,NA,GA,HS,45to64,0,1,836
cbsnyt,7,9158,1,TN,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,VA,SomeColl,30to44,1,0,892
cbsnyt,7,9158,NA,MO,HS,65plus,1,0,895
cbsnyt,7,9158,0,MN,SomeColl,30to44,1,0,605
cbsnyt,7,9158,0,MI,Bacc,30to44,0,0,707
cbsnyt,7,9158,0,TX,SomeColl,30to44,0,1,1202
cbsnyt,7,9158,0,MD,HS,18to29,0,1,3335
cbsnyt,7,9158,1,LA,SomeColl,18to29,0,0,1150
cbsnyt,7,9158,1,MT,HS,30to44,0,0,1679
cbsnyt,7,9158,1,TX,HS,45to64,0,0,1049
cbsnyt,7,9158,0,VA,HS,30to44,1,0,790
cbsnyt,7,9158,1,CA,SomeColl,65plus,0,0,1003
cbsnyt,7,9158,1,FL,HS,18to29,0,0,2792
cbsnyt,7,9158,1,TX,SomeColl,18to29,0,0,1150
cbsnyt,7,9158,0,IA,Bacc,65plus,1,0,634
cbsnyt,7,9158,1,MI,SomeColl,30to44,0,0,384
cbsnyt,7,9158,1,CA,Bacc,30to44,0,0,776
cbsnyt,7,9158,1,WA,SomeColl,18to29,0,0,1925
cbsnyt,7,9158,1,FL,SomeColl,65plus,1,0,354
cbsnyt,7,9158,1,CT,HS,18to29,0,0,2132
cbsnyt,7,9158,1,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,1,FL,HS,65plus,1,0,440
cbsnyt,7,9158,0,CA,HS,65plus,0,0,1246
cbsnyt,7,9158,0,TX,HS,30to44,1,0,790
cbsnyt,7,9158,NA,TX,NoHS,65plus,1,0,2083
cbsnyt,7,9158,0,MN,HS,30to44,1,0,804
cbsnyt,7,9158,1,KS,HS,18to29,1,0,560
cbsnyt,7,9158,0,IL,SomeColl,30to44,0,0,768
cbsnyt,7,9158,0,WA,SomeColl,30to44,1,1,980
cbsnyt,7,9158,1,CO,SomeColl,45to64,0,0,957
cbsnyt,7,9158,1,UT,SomeColl,18to29,0,0,1283
cbsnyt,7,9158,1,FL,HS,45to64,0,0,1049
cbsnyt,7,9158,1,KY,NoHS,45to64,0,0,4017
cbsnyt,7,9158,1,OH,SomeColl,65plus,1,0,721
cbsnyt,7,9158,0,CA,HS,45to64,1,0,924
cbsnyt,7,9158,0,WA,HS,65plus,1,0,983
cbsnyt,7,9158,1,MI,Bacc,45to64,1,0,696
cbsnyt,7,9158,0,KS,NoHS,65plus,1,0,1060
cbsnyt,7,9158,0,CO,HS,45to64,1,0,924
cbsnyt,7,9158,0,CA,SomeColl,45to64,0,0,957
cbsnyt,7,9158,0,MN,SomeColl,45to64,1,0,688
cbsnyt,7,9158,NA,TX,Bacc,30to44,1,0,274
cbsnyt,7,9158,0,AZ,HS,30to44,0,0,1119
cbsnyt,7,9158,0,IA,HS,30to44,1,0,402
cbsnyt,7,9158,0,DE,HS,65plus,1,0,880
cbsnyt,7,9158,0,CA,Bacc,45to64,1,0,764
cbsnyt,7,9158,0,FL,NoHS,65plus,1,0,2083
cbsnyt,7,9158,0,MD,HS,45to64,0,1,1671
cbsnyt,7,9158,0,NM,HS,30to44,1,0,882
cbsnyt,7,9158,NA,AZ,Bacc,30to44,0,0,776
cbsnyt,7,9158,1,CA,NoHS,18to29,1,0,1229
cbsnyt,7,9158,0,TX,Bacc,18to29,1,0,652
cbsnyt,7,9158,1,CA,Bacc,30to44,1,0,306
cbsnyt,7,9158,1,FL,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,NM,SomeColl,30to44,1,0,332
cbsnyt,7,9158,1,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,1,WV,Bacc,65plus,1,0,623
cbsnyt,7,9158,0,IN,HS,30to44,0,0,1020
cbsnyt,7,9158,0,WI,HS,45to64,1,0,1263
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,664
cbsnyt,7,9158,1,GA,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,AL,NoHS,65plus,1,0,1042
cbsnyt,7,9158,0,WI,NoHS,18to29,0,0,1420
cbsnyt,7,9158,NA,IN,HS,30to44,0,0,510
cbsnyt,7,9158,1,OH,Bacc,18to29,0,1,669
cbsnyt,7,9158,0,WA,Bacc,45to64,1,0,1146
cbsnyt,7,9158,0,AZ,HS,30to44,1,0,441
cbsnyt,7,9158,1,NM,Bacc,65plus,1,0,695
cbsnyt,7,9158,1,NY,NoHS,18to29,1,1,827
cbsnyt,7,9158,NA,NJ,SomeColl,18to29,0,0,1171
cbsnyt,7,9158,1,FL,HS,30to44,0,1,1597
cbsnyt,7,9158,1,WA,NoHS,18to29,1,0,614
cbsnyt,7,9158,0,OR,HS,30to44,0,0,1119
cbsnyt,7,9158,1,CO,Bacc,30to44,0,0,776
cbsnyt,7,9158,NA,CA,HS,18to29,0,0,1169
cbsnyt,7,9158,0,KY,Bacc,65plus,1,0,311
cbsnyt,7,9158,NA,OR,HS,65plus,1,0,491
cbsnyt,7,9158,0,PA,HS,30to44,0,0,511
cbsnyt,7,9158,0,OR,HS,18to29,1,0,614
cbsnyt,7,9158,0,NY,NoHS,45to64,0,0,2727
cbsnyt,7,9158,0,NM,NoHS,18to29,1,0,1229
cbsnyt,7,9158,0,CA,NoHS,18to29,0,0,1558
cbsnyt,7,9158,0,NY,HS,18to29,1,0,1121
cbsnyt,7,9158,0,AR,HS,18to29,1,0,1101
cbsnyt,7,9158,1,IN,HS,45to64,1,0,421
cbsnyt,7,9158,1,MI,Bacc,18to29,1,0,331
cbsnyt,7,9158,0,CA,Bacc,18to29,1,0,727
cbsnyt,7,9158,0,MN,Bacc,45to64,0,0,1325
cbsnyt,7,9158,0,MI,Bacc,18to29,0,0,841
cbsnyt,7,9158,0,PA,HS,45to64,1,0,843
cbsnyt,7,9158,0,WI,Bacc,65plus,1,0,317
cbsnyt,7,9158,1,MO,HS,45to64,1,0,631
cbsnyt,7,9158,1,MI,Bacc,45to64,0,0,883
cbsnyt,7,9158,NA,NC,SomeColl,45to64,1,0,676
cbsnyt,7,9158,1,DE,SomeColl,18to29,0,0,1724
cbsnyt,7,9158,NA,NY,Bacc,18to29,0,0,842
cbsnyt,7,9158,NA,RI,Bacc,65plus,1,0,317
cbsnyt,7,9158,1,NV,SomeColl,45to64,0,0,479
cbsnyt,7,9158,0,TX,SomeColl,18to29,1,0,906
cbsnyt,7,9158,0,KY,HS,18to29,0,0,1396
cbsnyt,7,9158,0,TX,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,IA,HS,45to64,0,0,1068
cbsnyt,7,9158,0,IN,HS,30to44,0,0,1020
cbsnyt,7,9158,NA,OH,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,WI,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,NY,SomeColl,45to64,1,1,508
cbsnyt,7,9158,1,VA,SomeColl,30to44,1,0,297
cbsnyt,7,9158,1,OH,Bacc,18to29,0,0,420
cbsnyt,7,9158,1,NY,SomeColl,18to29,1,0,923
cbsnyt,7,9158,1,VA,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,TX,HS,45to64,1,0,414
cbsnyt,7,9158,1,CO,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,1,NJ,SomeColl,18to29,0,1,2797
cbsnyt,7,9158,1,IL,NoHS,65plus,1,0,1060
cbsnyt,7,9158,1,CA,NoHS,65plus,0,0,1475
cbsnyt,7,9158,1,NJ,HS,18to29,1,0,1681
cbsnyt,7,9158,NA,MA,SomeColl,30to44,1,0,606
cbsnyt,7,9158,0,VA,Bacc,45to64,0,0,1736
cbsnyt,7,9158,1,TX,SomeColl,30to44,0,0,377
cbsnyt,7,9158,1,AZ,SomeColl,45to64,0,0,957
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,0,GA,SomeColl,18to29,0,0,1150
cbsnyt,7,9158,0,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,0,OR,HS,30to44,1,0,882
cbsnyt,7,9158,0,MO,HS,18to29,1,0,1120
cbsnyt,7,9158,1,OH,HS,65plus,1,0,895
cbsnyt,7,9158,1,CO,SomeColl,30to44,1,0,996
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,664
cbsnyt,7,9158,1,NJ,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,FL,SomeColl,30to44,0,0,189
cbsnyt,7,9158,1,NJ,HS,18to29,0,0,1422
cbsnyt,7,9158,1,NY,HS,65plus,0,0,568
cbsnyt,7,9158,1,CA,SomeColl,30to44,0,0,421
cbsnyt,7,9158,1,MI,HS,65plus,1,0,448
cbsnyt,7,9158,0,NY,SomeColl,45to64,1,0,344
cbsnyt,7,9158,0,ME,HS,18to29,1,0,1121
cbsnyt,7,9158,0,IN,HS,30to44,1,0,402
cbsnyt,7,9158,1,MO,HS,45to64,1,0,421
cbsnyt,7,9158,1,CA,SomeColl,30to44,0,0,421
cbsnyt,7,9158,0,WA,SomeColl,30to44,0,0,211
cbsnyt,7,9158,0,GA,HS,30to44,1,0,790
cbsnyt,7,9158,1,TN,Bacc,30to44,1,0,822
cbsnyt,7,9158,0,NY,SomeColl,45to64,1,0,689
cbsnyt,7,9158,1,CT,HS,45to64,0,0,1069
cbsnyt,7,9158,1,ME,HS,18to29,1,0,560
cbsnyt,7,9158,1,PA,HS,30to44,1,0,805
cbsnyt,7,9158,0,WV,NoHS,65plus,0,0,2642
cbsnyt,7,9158,1,NV,SomeColl,45to64,1,0,377
cbsnyt,7,9158,NA,MA,HS,65plus,0,0,1137
cbsnyt,7,9158,0,PA,NoHS,45to64,1,0,2150
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,0,AZ,SomeColl,30to44,1,0,332
cbsnyt,7,9158,0,IA,HS,18to29,1,0,1120
cbsnyt,7,9158,1,WA,SomeColl,45to64,1,0,377
cbsnyt,7,9158,0,CA,HS,30to44,1,1,1302
cbsnyt,7,9158,1,MA,HS,65plus,1,0,448
cbsnyt,7,9158,1,CT,Bacc,18to29,1,0,664
cbsnyt,7,9158,1,SC,SomeColl,18to29,1,0,906
cbsnyt,7,9158,1,FL,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,CT,SomeColl,30to44,1,0,909
cbsnyt,7,9158,0,FL,SomeColl,30to44,1,0,595
cbsnyt,7,9158,0,OH,HS,30to44,0,0,1020
cbsnyt,7,9158,0,NY,HS,30to44,0,0,511
cbsnyt,7,9158,1,PA,Bacc,30to44,0,0,708
cbsnyt,7,9158,1,NJ,HS,30to44,1,0,403
cbsnyt,7,9158,1,WI,HS,18to29,1,0,1120
cbsnyt,7,9158,0,MO,Bacc,45to64,1,0,696
cbsnyt,7,9158,0,MI,Bacc,45to64,1,1,1027
cbsnyt,7,9158,1,NJ,SomeColl,30to44,0,0,384
cbsnyt,7,9158,0,WV,SomeColl,30to44,1,0,595
cbsnyt,7,9158,0,MO,HS,30to44,0,0,1020
cbsnyt,7,9158,1,TX,Bacc,65plus,1,0,467
cbsnyt,7,9158,NA,TN,HS,45to64,1,0,827
cbsnyt,7,9158,NA,KY,SomeColl,18to29,1,0,1360
cbsnyt,7,9158,NA,PA,NoHS,45to64,1,0,4300
cbsnyt,7,9158,0,WI,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,ME,HS,45to64,1,0,843
cbsnyt,7,9158,1,VA,Bacc,18to29,1,0,652
cbsnyt,7,9158,0,CA,SomeColl,30to44,1,0,996
cbsnyt,7,9158,0,FL,HS,30to44,0,0,1003
cbsnyt,7,9158,1,CA,NoHS,18to29,1,0,614
cbsnyt,7,9158,1,PA,SomeColl,18to29,1,0,1385
cbsnyt,7,9158,0,MI,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,WI,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,MA,SomeColl,30to44,1,0,303
cbsnyt,7,9158,1,IL,HS,30to44,0,0,1020
cbsnyt,7,9158,1,ME,NoHS,65plus,1,0,1061
cbsnyt,7,9158,1,VA,HS,30to44,1,0,1186
cbsnyt,7,9158,1,TX,NoHS,65plus,1,0,1042
cbsnyt,7,9158,1,AL,HS,30to44,0,0,1504
cbsnyt,7,9158,1,GA,HS,18to29,0,0,698
cbsnyt,7,9158,NA,TX,HS,30to44,1,0,395
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,1,MI,SomeColl,18to29,1,0,461
cbsnyt,7,9158,1,TN,HS,45to64,0,0,1049
cbsnyt,7,9158,1,PA,HS,45to64,1,0,1264
cbsnyt,7,9158,1,TX,HS,30to44,0,0,1003
cbsnyt,7,9158,1,VA,NoHS,45to64,0,0,4017
cbsnyt,7,9158,0,NC,Bacc,30to44,0,0,695
cbsnyt,7,9158,1,MI,SomeColl,30to44,0,0,768
cbsnyt,7,9158,1,VA,SomeColl,65plus,1,0,709
cbsnyt,7,9158,1,IN,HS,30to44,1,0,804
cbsnyt,7,9158,0,NY,SomeColl,18to29,1,0,923
cbsnyt,7,9158,0,PA,Bacc,30to44,0,0,354
cbsnyt,7,9158,1,NM,HS,45to64,1,0,924
cbsnyt,7,9158,0,CA,HS,18to29,0,0,3116
cbsnyt,7,9158,0,NY,NoHS,30to44,1,0,921
cbsnyt,7,9158,1,LA,SomeColl,30to44,1,0,595
cbsnyt,7,9158,1,OK,Bacc,45to64,1,0,342
cbsnyt,7,9158,1,GA,HS,30to44,1,0,790
cbsnyt,7,9158,0,MI,HS,30to44,0,1,1624
cbsnyt,7,9158,0,KY,NoHS,30to44,0,0,2294
cbsnyt,7,9158,1,FL,Bacc,30to44,1,0,548
cbsnyt,7,9158,1,CA,HS,18to29,1,0,1229
cbsnyt,7,9158,1,CA,Bacc,30to44,0,0,194
cbsnyt,7,9158,1,WV,HS,18to29,0,1,2223
cbsnyt,7,9158,1,MI,NoHS,65plus,1,0,1060
cbsnyt,7,9158,1,UT,HS,65plus,1,0,491
cbsnyt,7,9158,0,WA,HS,45to64,1,0,924
cbsnyt,7,9158,0,IN,HS,18to29,1,0,1120
cbsnyt,7,9158,0,SD,HS,30to44,0,0,1020
cbsnyt,7,9158,1,PA,SomeColl,45to64,0,0,655
cbsnyt,7,9158,1,MD,SomeColl,45to64,0,0,429
cbsnyt,7,9158,0,FL,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,FL,HS,30to44,0,0,1504
cbsnyt,7,9158,0,LA,HS,30to44,1,1,1166
cbsnyt,7,9158,0,CT,Bacc,30to44,1,0,279
cbsnyt,7,9158,0,PA,HS,30to44,1,0,403
cbsnyt,7,9158,1,NY,SomeColl,30to44,0,0,576
cbsnyt,7,9158,1,OH,Bacc,45to64,0,0,883
cbsnyt,7,9158,0,OK,SomeColl,45to64,1,0,338
cbsnyt,7,9158,1,KS,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,KS,Bacc,30to44,0,0,707
cbsnyt,7,9158,1,NY,HS,30to44,1,0,1208
cbsnyt,7,9158,1,OK,Bacc,45to64,0,0,434
cbsnyt,7,9158,1,AZ,HS,45to64,1,0,924
cbsnyt,7,9158,1,FL,NoHS,65plus,1,0,3125
cbsnyt,7,9158,0,MD,SomeColl,18to29,0,0,1150
cbsnyt,7,9158,0,NC,HS,45to64,1,0,827
cbsnyt,7,9158,0,IL,Bacc,30to44,1,1,823
cbsnyt,7,9158,0,IN,NoHS,45to64,1,0,2148
cbsnyt,7,9158,1,MA,Bacc,30to44,1,0,558
cbsnyt,7,9158,1,NE,SomeColl,18to29,0,0,1169
cbsnyt,7,9158,1,OH,SomeColl,30to44,1,0,605
cbsnyt,7,9158,NA,MN,HS,18to29,1,0,560
cbsnyt,7,9158,0,MD,Bacc,30to44,1,0,274
cbsnyt,7,9158,NA,NJ,SomeColl,30to44,0,0,384
cbsnyt,7,9158,NA,TN,HS,65plus,1,0,440
cbsnyt,7,9158,1,AL,Bacc,65plus,1,0,311
cbsnyt,7,9158,1,PA,SomeColl,18to29,1,0,462
cbsnyt,7,9158,1,TX,Bacc,18to29,1,0,652
cbsnyt,7,9158,0,NC,HS,30to44,1,1,583
cbsnyt,7,9158,0,MD,SomeColl,45to64,1,0,676
cbsnyt,7,9158,1,CO,SomeColl,30to44,0,0,842
cbsnyt,7,9158,0,MD,Bacc,30to44,1,1,809
cbsnyt,7,9158,1,KS,HS,30to44,1,0,804
cbsnyt,7,9158,0,PA,Bacc,30to44,0,0,708
cbsnyt,7,9158,0,IL,HS,30to44,1,0,804
cbsnyt,7,9158,1,OH,Bacc,45to64,0,0,883
cbsnyt,7,9158,1,OH,HS,18to29,1,0,1120
cbsnyt,7,9158,NA,LA,HS,65plus,1,0,880
cbsnyt,7,9158,NA,MO,SomeColl,30to44,0,0,384
cbsnyt,7,9158,NA,TN,HS,18to29,1,0,1101
cbsnyt,7,9158,1,CA,HS,45to64,0,0,1171
cbsnyt,7,9158,1,IL,HS,18to29,1,0,560
cbsnyt,7,9158,1,OH,SomeColl,18to29,1,0,1383
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,1,MN,Bacc,30to44,1,0,279
cbsnyt,7,9158,1,MS,Bacc,18to29,0,0,1240
cbsnyt,7,9158,0,TX,SomeColl,18to29,0,0,1150
cbsnyt,7,9158,0,IL,SomeColl,30to44,1,1,893
cbsnyt,7,9158,0,IL,SomeColl,30to44,1,0,605
cbsnyt,7,9158,1,AZ,HS,45to64,1,0,924
cbsnyt,7,9158,1,IN,HS,45to64,1,0,421
cbsnyt,7,9158,1,CA,HS,30to44,1,0,221
cbsnyt,7,9158,1,AL,HS,45to64,1,0,827
cbsnyt,7,9158,1,AL,HS,18to29,0,1,1112
cbsnyt,7,9158,1,TX,Bacc,30to44,1,0,274
cbsnyt,7,9158,1,MS,HS,30to44,0,0,501
cbsnyt,7,9158,1,IA,Bacc,30to44,1,0,279
cbsnyt,7,9158,0,IL,Bacc,18to29,1,0,663
cbsnyt,7,9158,0,MT,SomeColl,45to64,1,0,755
cbsnyt,7,9158,1,MS,Bacc,30to44,1,0,822
cbsnyt,7,9158,1,WA,SomeColl,45to64,0,0,479
cbsnyt,7,9158,1,WI,NoHS,18to29,0,0,2840
cbsnyt,7,9158,1,AR,HS,45to64,1,0,827
cbsnyt,7,9158,1,IL,NoHS,18to29,1,0,1120
cbsnyt,7,9158,0,MO,Bacc,30to44,1,0,279
cbsnyt,7,9158,0,LA,HS,30to44,1,0,395
cbsnyt,7,9158,0,MO,NoHS,65plus,0,0,1344
cbsnyt,7,9158,1,AL,HS,18to29,0,0,1396
cbsnyt,7,9158,1,MS,Bacc,30to44,0,0,1043
cbsnyt,7,9158,1,TN,NoHS,30to44,0,0,2294
cbsnyt,7,9158,0,TX,HS,45to64,1,0,827
cbsnyt,7,9158,NA,MO,HS,30to44,1,0,603
cbsnyt,7,9158,0,WI,SomeColl,45to64,0,0,872
cbsnyt,7,9158,0,AZ,HS,45to64,1,0,924
cbsnyt,7,9158,1,MN,Bacc,30to44,1,0,279
cbsnyt,7,9158,NA,TN,Bacc,45to64,1,0,342
cbsnyt,7,9158,1,TX,Bacc,45to64,0,0,868
cbsnyt,7,9158,1,AL,HS,30to44,0,0,1003
cbsnyt,7,9158,1,IL,SomeColl,45to64,1,0,344
cbsnyt,7,9158,1,CA,HS,45to64,1,0,924
cbsnyt,7,9158,1,CA,HS,18to29,1,0,3071
cbsnyt,7,9158,1,UT,SomeColl,65plus,0,0,1003
cbsnyt,7,9158,1,WY,SomeColl,30to44,0,0,842
cbsnyt,7,9158,1,CA,SomeColl,45to64,1,0,377
cbsnyt,7,9158,1,UT,HS,30to44,1,0,882
cbsnyt,7,9158,1,WA,SomeColl,30to44,0,0,842
cbsnyt,7,9158,1,CA,Bacc,30to44,0,0,776
cbsnyt,7,9158,1,AZ,Bacc,65plus,0,0,882
cbsnyt,7,9158,0,MT,HS,30to44,1,0,1324
cbsnyt,7,9158,0,CA,HS,45to64,1,0,1385
cbsnyt,7,9158,0,OR,Bacc,30to44,1,0,612
cbsnyt,7,9158,1,CA,Bacc,45to64,1,0,382
cbsnyt,7,9158,0,CA,NoHS,45to64,0,0,2989
cbsnyt,7,9158,1,CA,HS,65plus,0,0,1246
cbsnyt,7,9158,1,CA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,NA,CA,SomeColl,18to29,1,1,746
cbsnyt,7,9158,NA,WA,HS,30to44,1,0,882
cbsnyt,7,9158,NA,CA,NoHS,18to29,0,0,1558
cbsnyt,7,9158,1,CA,Bacc,65plus,1,0,348
cbsnyt,7,9158,0,CA,Bacc,18to29,1,0,727
cbsnyt,7,9158,0,NM,HS,45to64,1,0,924
cbsnyt,7,9158,0,CA,Bacc,18to29,0,0,461
cbsnyt,7,9158,1,CO,SomeColl,18to29,1,0,506
cbsnyt,7,9158,NA,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,1,NV,Bacc,18to29,0,0,923
cbsnyt,7,9158,0,CA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,1,AZ,HS,45to64,1,0,924
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,0,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,0,CA,SomeColl,45to64,1,1,1114
cbsnyt,7,9158,NA,WA,Bacc,65plus,0,0,441
